fine_label_id,coarse_label_id,coarse_label_name
40145,2,flowers
40146,13,non-insect_invertebrates
40147,14,people
40148,16,small_mammals
40149,3,food_containers
40150,9,large_man-made_outdoor_things
40151,5,household_electrical_devices
40152,1,fish
40153,12,medium_mammals
40154,16,small_mammals
40155,13,non-insect_invertebrates
40156,18,vehicles_1
40157,0,aquatic_mammals
40158,1,fish
40159,6,household_furniture
40160,12,medium_mammals
40161,19,vehicles_2
40162,13,non-insect_invertebrates
40163,0,aquatic_mammals
40164,9,large_man-made_outdoor_things
40165,9,large_man-made_outdoor_things
40166,0,aquatic_mammals
40167,4,fruit_and_vegetables
40168,8,large_carnivores
40169,7,insects
40170,18,vehicles_1
40171,18,vehicles_1
40172,12,medium_mammals
40173,9,large_man-made_outdoor_things
40174,16,small_mammals
40175,12,medium_mammals
40176,16,small_mammals
40177,19,vehicles_2
40178,17,trees
40179,2,flowers
40180,1,fish
40181,10,large_natural_outdoor_scenes
40182,13,non-insect_invertebrates
40183,11,large_omnivores_and_herbivores
40184,12,medium_mammals
40185,1,fish
40186,3,food_containers
40187,3,food_containers
40188,11,large_omnivores_and_herbivores
40189,18,vehicles_1
40190,12,medium_mammals
40191,10,large_natural_outdoor_scenes
40192,19,vehicles_2
40193,5,household_electrical_devices
40194,8,large_carnivores
40195,18,vehicles_1
40196,5,household_electrical_devices
40197,17,trees
40198,15,reptiles
40199,17,trees
40200,14,people
40201,3,food_containers
40202,19,vehicles_2
40203,3,food_containers
40204,0,aquatic_mammals
40205,17,trees
40206,5,household_electrical_devices
40207,7,insects
40208,2,flowers
40209,18,vehicles_1
40210,14,people
40211,8,large_carnivores
40212,9,large_man-made_outdoor_things
40213,19,vehicles_2
40214,13,non-insect_invertebrates
40215,5,household_electrical_devices
40216,15,reptiles
40217,0,aquatic_mammals
40218,19,vehicles_2
40219,6,household_furniture
40220,18,vehicles_1
40221,9,large_man-made_outdoor_things
40222,17,trees
40223,19,vehicles_2
40224,4,fruit_and_vegetables
40225,1,fish
40226,15,reptiles
40227,14,people
40228,8,large_carnivores
40229,4,fruit_and_vegetables
40230,0,aquatic_mammals
40231,9,large_man-made_outdoor_things
40232,9,large_man-made_outdoor_things
40233,18,vehicles_1
40234,0,aquatic_mammals
40235,5,household_electrical_devices
40236,13,non-insect_invertebrates
40237,8,large_carnivores
40238,12,medium_mammals
40239,4,fruit_and_vegetables
40240,15,reptiles
40241,19,vehicles_2
40242,2,flowers
40243,19,vehicles_2
40244,9,large_man-made_outdoor_things
40245,5,household_electrical_devices
40246,17,trees
40247,6,household_furniture
40248,18,vehicles_1
40249,11,large_omnivores_and_herbivores
40250,0,aquatic_mammals
40251,16,small_mammals
40252,11,large_omnivores_and_herbivores
40253,0,aquatic_mammals
40254,3,food_containers
40255,19,vehicles_2
40256,8,large_carnivores
40257,4,fruit_and_vegetables
40258,13,non-insect_invertebrates
40259,19,vehicles_2
40260,8,large_carnivores
40261,14,people
40262,15,reptiles
40263,14,people
40264,4,fruit_and_vegetables
40265,6,household_furniture
40266,10,large_natural_outdoor_scenes
40267,14,people
40268,3,food_containers
40269,1,fish
40270,11,large_omnivores_and_herbivores
40271,17,trees
40272,11,large_omnivores_and_herbivores
40273,6,household_furniture
40274,4,fruit_and_vegetables
40275,13,non-insect_invertebrates
40276,11,large_omnivores_and_herbivores
40277,4,fruit_and_vegetables
40278,10,large_natural_outdoor_scenes
40279,0,aquatic_mammals
40280,6,household_furniture
40281,19,vehicles_2
40282,18,vehicles_1
40283,18,vehicles_1
40284,14,people
40285,1,fish
40286,3,food_containers
40287,17,trees
40288,11,large_omnivores_and_herbivores
40289,10,large_natural_outdoor_scenes
40290,1,fish
40291,19,vehicles_2
40292,5,household_electrical_devices
40293,16,small_mammals
40294,10,large_natural_outdoor_scenes
40295,13,non-insect_invertebrates
40296,0,aquatic_mammals
40297,13,non-insect_invertebrates
40298,15,reptiles
40299,16,small_mammals
40300,9,large_man-made_outdoor_things
40301,15,reptiles
40302,8,large_carnivores
40303,8,large_carnivores
40304,5,household_electrical_devices
40305,9,large_man-made_outdoor_things
40306,13,non-insect_invertebrates
40307,16,small_mammals
40308,15,reptiles
40309,10,large_natural_outdoor_scenes
40310,12,medium_mammals
40311,3,food_containers
40312,9,large_man-made_outdoor_things
40313,3,food_containers
40314,8,large_carnivores
40315,13,non-insect_invertebrates
40316,6,household_furniture
40317,13,non-insect_invertebrates
40318,10,large_natural_outdoor_scenes
40319,6,household_furniture
40320,17,trees
40321,11,large_omnivores_and_herbivores
40322,16,small_mammals
40323,1,fish
40324,19,vehicles_2
40325,12,medium_mammals
40326,17,trees
40327,8,large_carnivores
40328,3,food_containers
40329,3,food_containers
40330,15,reptiles
40331,9,large_man-made_outdoor_things
40332,19,vehicles_2
40333,15,reptiles
40334,5,household_electrical_devices
40335,6,household_furniture
40336,13,non-insect_invertebrates
40337,10,large_natural_outdoor_scenes
40338,14,people
40339,15,reptiles
40340,9,large_man-made_outdoor_things
40341,5,household_electrical_devices
40342,17,trees
40343,7,insects
40344,14,people
40345,14,people
40346,9,large_man-made_outdoor_things
40347,12,medium_mammals
40348,1,fish
40349,5,household_electrical_devices
40350,7,insects
40351,0,aquatic_mammals
40352,4,fruit_and_vegetables
40353,5,household_electrical_devices
40354,3,food_containers
40355,5,household_electrical_devices
40356,18,vehicles_1
40357,7,insects
40358,15,reptiles
40359,8,large_carnivores
40360,10,large_natural_outdoor_scenes
40361,16,small_mammals
40362,14,people
40363,7,insects
40364,17,trees
40365,11,large_omnivores_and_herbivores
40366,13,non-insect_invertebrates
40367,2,flowers
40368,6,household_furniture
40369,19,vehicles_2
40370,12,medium_mammals
40371,0,aquatic_mammals
40372,1,fish
40373,11,large_omnivores_and_herbivores
40374,15,reptiles
40375,2,flowers
40376,19,vehicles_2
40377,13,non-insect_invertebrates
40378,19,vehicles_2
40379,2,flowers
40380,0,aquatic_mammals
40381,13,non-insect_invertebrates
40382,15,reptiles
40383,17,trees
40384,4,fruit_and_vegetables
40385,18,vehicles_1
40386,0,aquatic_mammals
40387,8,large_carnivores
40388,16,small_mammals
40389,7,insects
40390,19,vehicles_2
40391,10,large_natural_outdoor_scenes
40392,18,vehicles_1
40393,16,small_mammals
40394,8,large_carnivores
40395,12,medium_mammals
40396,17,trees
40397,2,flowers
40398,5,household_electrical_devices
40399,9,large_man-made_outdoor_things
40400,13,non-insect_invertebrates
40401,7,insects
40402,5,household_electrical_devices
40403,4,fruit_and_vegetables
40404,12,medium_mammals
40405,19,vehicles_2
40406,6,household_furniture
40407,16,small_mammals
40408,2,flowers
40409,2,flowers
40410,1,fish
40411,1,fish
40412,6,household_furniture
40413,15,reptiles
40414,1,fish
40415,13,non-insect_invertebrates
40416,4,fruit_and_vegetables
40417,6,household_furniture
40418,19,vehicles_2
40419,4,fruit_and_vegetables
40420,2,flowers
40421,19,vehicles_2
40422,19,vehicles_2
40423,16,small_mammals
40424,7,insects
40425,7,insects
40426,16,small_mammals
40427,16,small_mammals
40428,12,medium_mammals
40429,1,fish
40430,9,large_man-made_outdoor_things
40431,5,household_electrical_devices
40432,10,large_natural_outdoor_scenes
40433,12,medium_mammals
40434,14,people
40435,9,large_man-made_outdoor_things
40436,7,insects
40437,16,small_mammals
40438,12,medium_mammals
40439,17,trees
40440,1,fish
40441,13,non-insect_invertebrates
40442,1,fish
40443,7,insects
40444,2,flowers
40445,6,household_furniture
40446,4,fruit_and_vegetables
40447,1,fish
40448,3,food_containers
40449,5,household_electrical_devices
40450,2,flowers
40451,11,large_omnivores_and_herbivores
40452,12,medium_mammals
40453,16,small_mammals
40454,5,household_electrical_devices
40455,18,vehicles_1
40456,15,reptiles
40457,5,household_electrical_devices
40458,6,household_furniture
40459,4,fruit_and_vegetables
40460,12,medium_mammals
40461,1,fish
40462,2,flowers
40463,7,insects
40464,10,large_natural_outdoor_scenes
40465,1,fish
40466,11,large_omnivores_and_herbivores
40467,19,vehicles_2
40468,17,trees
40469,19,vehicles_2
40470,6,household_furniture
40471,0,aquatic_mammals
40472,6,household_furniture
40473,1,fish
40474,1,fish
40475,4,fruit_and_vegetables
40476,7,insects
40477,1,fish
40478,13,non-insect_invertebrates
40479,6,household_furniture
40480,11,large_omnivores_and_herbivores
40481,9,large_man-made_outdoor_things
40482,19,vehicles_2
40483,13,non-insect_invertebrates
40484,19,vehicles_2
40485,4,fruit_and_vegetables
40486,4,fruit_and_vegetables
40487,7,insects
40488,5,household_electrical_devices
40489,6,household_furniture
40490,15,reptiles
40491,13,non-insect_invertebrates
40492,5,household_electrical_devices
40493,9,large_man-made_outdoor_things
40494,6,household_furniture
40495,2,flowers
40496,18,vehicles_1
40497,6,household_furniture
40498,7,insects
40499,13,non-insect_invertebrates
40500,8,large_carnivores
40501,14,people
40502,16,small_mammals
40503,8,large_carnivores
40504,7,insects
40505,18,vehicles_1
40506,9,large_man-made_outdoor_things
40507,6,household_furniture
40508,5,household_electrical_devices
40509,17,trees
40510,11,large_omnivores_and_herbivores
40511,14,people
40512,16,small_mammals
40513,15,reptiles
40514,15,reptiles
40515,16,small_mammals
40516,4,fruit_and_vegetables
40517,19,vehicles_2
40518,13,non-insect_invertebrates
40519,16,small_mammals
40520,15,reptiles
40521,1,fish
40522,10,large_natural_outdoor_scenes
40523,10,large_natural_outdoor_scenes
40524,12,medium_mammals
40525,5,household_electrical_devices
40526,5,household_electrical_devices
40527,3,food_containers
40528,15,reptiles
40529,13,non-insect_invertebrates
40530,15,reptiles
40531,15,reptiles
40532,1,fish
40533,14,people
40534,17,trees
40535,0,aquatic_mammals
40536,2,flowers
40537,18,vehicles_1
40538,19,vehicles_2
40539,15,reptiles
40540,6,household_furniture
40541,1,fish
40542,9,large_man-made_outdoor_things
40543,13,non-insect_invertebrates
40544,3,food_containers
40545,1,fish
40546,16,small_mammals
40547,3,food_containers
40548,10,large_natural_outdoor_scenes
40549,18,vehicles_1
40550,16,small_mammals
40551,16,small_mammals
40552,13,non-insect_invertebrates
40553,4,fruit_and_vegetables
40554,6,household_furniture
40555,3,food_containers
40556,8,large_carnivores
40557,11,large_omnivores_and_herbivores
40558,0,aquatic_mammals
40559,3,food_containers
40560,4,fruit_and_vegetables
40561,18,vehicles_1
40562,2,flowers
40563,19,vehicles_2
40564,16,small_mammals
40565,13,non-insect_invertebrates
40566,16,small_mammals
40567,18,vehicles_1
40568,6,household_furniture
40569,8,large_carnivores
40570,1,fish
40571,2,flowers
40572,0,aquatic_mammals
40573,5,household_electrical_devices
40574,5,household_electrical_devices
40575,8,large_carnivores
40576,19,vehicles_2
40577,9,large_man-made_outdoor_things
40578,4,fruit_and_vegetables
40579,17,trees
40580,9,large_man-made_outdoor_things
40581,1,fish
40582,13,non-insect_invertebrates
40583,12,medium_mammals
40584,12,medium_mammals
40585,3,food_containers
40586,5,household_electrical_devices
40587,15,reptiles
40588,0,aquatic_mammals
40589,14,people
40590,13,non-insect_invertebrates
40591,8,large_carnivores
40592,10,large_natural_outdoor_scenes
40593,13,non-insect_invertebrates
40594,0,aquatic_mammals
40595,18,vehicles_1
40596,13,non-insect_invertebrates
40597,12,medium_mammals
40598,4,fruit_and_vegetables
40599,18,vehicles_1
40600,9,large_man-made_outdoor_things
40601,19,vehicles_2
40602,6,household_furniture
40603,1,fish
40604,5,household_electrical_devices
40605,1,fish
40606,0,aquatic_mammals
40607,4,fruit_and_vegetables
40608,14,people
40609,2,flowers
40610,3,food_containers
40611,10,large_natural_outdoor_scenes
40612,10,large_natural_outdoor_scenes
40613,6,household_furniture
40614,6,household_furniture
40615,7,insects
40616,4,fruit_and_vegetables
40617,2,flowers
40618,3,food_containers
40619,19,vehicles_2
40620,6,household_furniture
40621,8,large_carnivores
40622,1,fish
40623,9,large_man-made_outdoor_things
40624,3,food_containers
40625,3,food_containers
40626,16,small_mammals
40627,1,fish
40628,18,vehicles_1
40629,14,people
40630,10,large_natural_outdoor_scenes
40631,19,vehicles_2
40632,19,vehicles_2
40633,14,people
40634,9,large_man-made_outdoor_things
40635,1,fish
40636,2,flowers
40637,17,trees
40638,15,reptiles
40639,19,vehicles_2
40640,5,household_electrical_devices
40641,4,fruit_and_vegetables
40642,16,small_mammals
40643,14,people
40644,18,vehicles_1
40645,18,vehicles_1
40646,17,trees
40647,17,trees
40648,17,trees
40649,16,small_mammals
40650,14,people
40651,3,food_containers
40652,9,large_man-made_outdoor_things
40653,3,food_containers
40654,8,large_carnivores
40655,2,flowers
40656,2,flowers
40657,18,vehicles_1
40658,11,large_omnivores_and_herbivores
40659,0,aquatic_mammals
40660,3,food_containers
40661,18,vehicles_1
40662,3,food_containers
40663,1,fish
40664,13,non-insect_invertebrates
40665,7,insects
40666,0,aquatic_mammals
40667,9,large_man-made_outdoor_things
40668,12,medium_mammals
40669,11,large_omnivores_and_herbivores
40670,1,fish
40671,8,large_carnivores
40672,16,small_mammals
40673,0,aquatic_mammals
40674,9,large_man-made_outdoor_things
40675,14,people
40676,8,large_carnivores
40677,11,large_omnivores_and_herbivores
40678,15,reptiles
40679,18,vehicles_1
40680,10,large_natural_outdoor_scenes
40681,13,non-insect_invertebrates
40682,10,large_natural_outdoor_scenes
40683,6,household_furniture
40684,16,small_mammals
40685,4,fruit_and_vegetables
40686,18,vehicles_1
40687,12,medium_mammals
40688,2,flowers
40689,17,trees
40690,17,trees
40691,11,large_omnivores_and_herbivores
40692,2,flowers
40693,1,fish
40694,7,insects
40695,2,flowers
40696,19,vehicles_2
40697,2,flowers
40698,14,people
40699,10,large_natural_outdoor_scenes
40700,6,household_furniture
40701,17,trees
40702,7,insects
40703,3,food_containers
40704,0,aquatic_mammals
40705,17,trees
40706,3,food_containers
40707,10,large_natural_outdoor_scenes
40708,8,large_carnivores
40709,13,non-insect_invertebrates
40710,17,trees
40711,12,medium_mammals
40712,15,reptiles
40713,9,large_man-made_outdoor_things
40714,2,flowers
40715,4,fruit_and_vegetables
40716,19,vehicles_2
40717,3,food_containers
40718,14,people
40719,16,small_mammals
40720,13,non-insect_invertebrates
40721,12,medium_mammals
40722,10,large_natural_outdoor_scenes
40723,17,trees
40724,16,small_mammals
40725,2,flowers
40726,14,people
40727,10,large_natural_outdoor_scenes
40728,13,non-insect_invertebrates
40729,1,fish
40730,14,people
40731,3,food_containers
40732,11,large_omnivores_and_herbivores
40733,17,trees
40734,7,insects
40735,1,fish
40736,0,aquatic_mammals
40737,13,non-insect_invertebrates
40738,19,vehicles_2
40739,13,non-insect_invertebrates
40740,7,insects
40741,13,non-insect_invertebrates
40742,13,non-insect_invertebrates
40743,8,large_carnivores
40744,17,trees
40745,9,large_man-made_outdoor_things
40746,18,vehicles_1
40747,10,large_natural_outdoor_scenes
40748,16,small_mammals
40749,15,reptiles
40750,6,household_furniture
40751,11,large_omnivores_and_herbivores
40752,7,insects
40753,0,aquatic_mammals
40754,1,fish
40755,16,small_mammals
40756,2,flowers
40757,4,fruit_and_vegetables
40758,0,aquatic_mammals
40759,12,medium_mammals
40760,4,fruit_and_vegetables
40761,6,household_furniture
40762,13,non-insect_invertebrates
40763,17,trees
40764,9,large_man-made_outdoor_things
40765,17,trees
40766,15,reptiles
40767,15,reptiles
40768,15,reptiles
40769,17,trees
40770,6,household_furniture
40771,8,large_carnivores
40772,16,small_mammals
40773,3,food_containers
40774,6,household_furniture
40775,0,aquatic_mammals
40776,1,fish
40777,14,people
40778,7,insects
40779,12,medium_mammals
40780,7,insects
40781,13,non-insect_invertebrates
40782,1,fish
40783,3,food_containers
40784,16,small_mammals
40785,19,vehicles_2
40786,2,flowers
40787,0,aquatic_mammals
40788,3,food_containers
40789,12,medium_mammals
40790,19,vehicles_2
40791,16,small_mammals
40792,11,large_omnivores_and_herbivores
40793,9,large_man-made_outdoor_things
40794,10,large_natural_outdoor_scenes
40795,17,trees
40796,4,fruit_and_vegetables
40797,18,vehicles_1
40798,0,aquatic_mammals
40799,0,aquatic_mammals
40800,14,people
40801,15,reptiles
40802,5,household_electrical_devices
40803,19,vehicles_2
40804,13,non-insect_invertebrates
40805,7,insects
40806,0,aquatic_mammals
40807,1,fish
40808,2,flowers
40809,7,insects
40810,0,aquatic_mammals
40811,18,vehicles_1
40812,3,food_containers
40813,17,trees
40814,9,large_man-made_outdoor_things
40815,3,food_containers
40816,12,medium_mammals
40817,15,reptiles
40818,10,large_natural_outdoor_scenes
40819,7,insects
40820,7,insects
40821,3,food_containers
40822,5,household_electrical_devices
40823,16,small_mammals
40824,9,large_man-made_outdoor_things
40825,11,large_omnivores_and_herbivores
40826,2,flowers
40827,13,non-insect_invertebrates
40828,8,large_carnivores
40829,8,large_carnivores
40830,3,food_containers
40831,0,aquatic_mammals
40832,17,trees
40833,13,non-insect_invertebrates
40834,6,household_furniture
40835,8,large_carnivores
40836,1,fish
40837,0,aquatic_mammals
40838,3,food_containers
40839,2,flowers
40840,8,large_carnivores
40841,2,flowers
40842,7,insects
40843,12,medium_mammals
40844,16,small_mammals
40845,7,insects
40846,19,vehicles_2
40847,2,flowers
40848,4,fruit_and_vegetables
40849,11,large_omnivores_and_herbivores
40850,8,large_carnivores
40851,10,large_natural_outdoor_scenes
40852,6,household_furniture
40853,8,large_carnivores
40854,13,non-insect_invertebrates
40855,9,large_man-made_outdoor_things
40856,5,household_electrical_devices
40857,1,fish
40858,2,flowers
40859,2,flowers
40860,8,large_carnivores
40861,11,large_omnivores_and_herbivores
40862,13,non-insect_invertebrates
40863,11,large_omnivores_and_herbivores
40864,15,reptiles
40865,9,large_man-made_outdoor_things
40866,16,small_mammals
40867,13,non-insect_invertebrates
40868,2,flowers
40869,4,fruit_and_vegetables
40870,1,fish
40871,6,household_furniture
40872,17,trees
40873,15,reptiles
40874,1,fish
40875,1,fish
40876,19,vehicles_2
40877,9,large_man-made_outdoor_things
40878,1,fish
40879,13,non-insect_invertebrates
40880,0,aquatic_mammals
40881,19,vehicles_2
40882,14,people
40883,3,food_containers
40884,17,trees
40885,0,aquatic_mammals
40886,5,household_electrical_devices
40887,9,large_man-made_outdoor_things
40888,17,trees
40889,1,fish
40890,10,large_natural_outdoor_scenes
40891,2,flowers
40892,18,vehicles_1
40893,14,people
40894,8,large_carnivores
40895,4,fruit_and_vegetables
40896,16,small_mammals
40897,15,reptiles
40898,19,vehicles_2
40899,0,aquatic_mammals
40900,6,household_furniture
40901,3,food_containers
40902,3,food_containers
40903,14,people
40904,19,vehicles_2
40905,2,flowers
40906,1,fish
40907,7,insects
40908,6,household_furniture
40909,5,household_electrical_devices
40910,14,people
40911,13,non-insect_invertebrates
40912,9,large_man-made_outdoor_things
40913,15,reptiles
40914,8,large_carnivores
40915,9,large_man-made_outdoor_things
40916,16,small_mammals
40917,0,aquatic_mammals
40918,19,vehicles_2
40919,7,insects
40920,19,vehicles_2
40921,1,fish
40922,17,trees
40923,13,non-insect_invertebrates
40924,19,vehicles_2
40925,4,fruit_and_vegetables
40926,9,large_man-made_outdoor_things
40927,6,household_furniture
40928,4,fruit_and_vegetables
40929,19,vehicles_2
40930,19,vehicles_2
40931,11,large_omnivores_and_herbivores
40932,6,household_furniture
40933,6,household_furniture
40934,1,fish
40935,11,large_omnivores_and_herbivores
40936,14,people
40937,8,large_carnivores
40938,3,food_containers
40939,13,non-insect_invertebrates
40940,2,flowers
40941,17,trees
40942,13,non-insect_invertebrates
40943,18,vehicles_1
40944,1,fish
40945,7,insects
40946,7,insects
40947,10,large_natural_outdoor_scenes
40948,7,insects
40949,19,vehicles_2
40950,4,fruit_and_vegetables
40951,18,vehicles_1
40952,2,flowers
40953,15,reptiles
40954,2,flowers
40955,15,reptiles
40956,5,household_electrical_devices
40957,19,vehicles_2
40958,19,vehicles_2
40959,1,fish
40960,5,household_electrical_devices
40961,19,vehicles_2
40962,18,vehicles_1
40963,5,household_electrical_devices
40964,8,large_carnivores
40965,19,vehicles_2
40966,5,household_electrical_devices
40967,7,insects
40968,0,aquatic_mammals
40969,9,large_man-made_outdoor_things
40970,4,fruit_and_vegetables
40971,14,people
40972,5,household_electrical_devices
40973,16,small_mammals
40974,10,large_natural_outdoor_scenes
40975,3,food_containers
40976,14,people
40977,11,large_omnivores_and_herbivores
40978,3,food_containers
40979,6,household_furniture
40980,7,insects
40981,3,food_containers
40982,3,food_containers
40983,8,large_carnivores
40984,16,small_mammals
40985,17,trees
40986,10,large_natural_outdoor_scenes
40987,4,fruit_and_vegetables
40988,0,aquatic_mammals
40989,6,household_furniture
40990,16,small_mammals
40991,18,vehicles_1
40992,9,large_man-made_outdoor_things
40993,11,large_omnivores_and_herbivores
40994,17,trees
40995,11,large_omnivores_and_herbivores
40996,4,fruit_and_vegetables
40997,3,food_containers
40998,15,reptiles
40999,6,household_furniture
41000,6,household_furniture
41001,1,fish
41002,6,household_furniture
41003,17,trees
41004,16,small_mammals
41005,7,insects
41006,2,flowers
41007,4,fruit_and_vegetables
41008,15,reptiles
41009,14,people
41010,0,aquatic_mammals
41011,17,trees
41012,0,aquatic_mammals
41013,13,non-insect_invertebrates
41014,5,household_electrical_devices
41015,7,insects
41016,14,people
41017,7,insects
41018,13,non-insect_invertebrates
41019,0,aquatic_mammals
41020,19,vehicles_2
41021,3,food_containers
41022,4,fruit_and_vegetables
41023,16,small_mammals
41024,0,aquatic_mammals
41025,13,non-insect_invertebrates
41026,3,food_containers
41027,14,people
41028,13,non-insect_invertebrates
41029,16,small_mammals
41030,14,people
41031,2,flowers
41032,1,fish
41033,1,fish
41034,19,vehicles_2
41035,17,trees
41036,8,large_carnivores
41037,10,large_natural_outdoor_scenes
41038,13,non-insect_invertebrates
41039,1,fish
41040,12,medium_mammals
41041,3,food_containers
41042,19,vehicles_2
41043,18,vehicles_1
41044,18,vehicles_1
41045,5,household_electrical_devices
41046,10,large_natural_outdoor_scenes
41047,11,large_omnivores_and_herbivores
41048,18,vehicles_1
41049,8,large_carnivores
41050,7,insects
41051,9,large_man-made_outdoor_things
41052,2,flowers
41053,14,people
41054,11,large_omnivores_and_herbivores
41055,17,trees
41056,2,flowers
41057,3,food_containers
41058,19,vehicles_2
41059,3,food_containers
41060,6,household_furniture
41061,2,flowers
41062,18,vehicles_1
41063,17,trees
41064,9,large_man-made_outdoor_things
41065,3,food_containers
41066,17,trees
41067,3,food_containers
41068,2,flowers
41069,2,flowers
41070,1,fish
41071,7,insects
41072,11,large_omnivores_and_herbivores
41073,17,trees
41074,5,household_electrical_devices
41075,11,large_omnivores_and_herbivores
41076,7,insects
41077,6,household_furniture
41078,13,non-insect_invertebrates
41079,6,household_furniture
41080,7,insects
41081,7,insects
41082,14,people
41083,8,large_carnivores
41084,19,vehicles_2
41085,3,food_containers
41086,18,vehicles_1
41087,6,household_furniture
41088,15,reptiles
41089,17,trees
41090,9,large_man-made_outdoor_things
41091,13,non-insect_invertebrates
41092,11,large_omnivores_and_herbivores
41093,12,medium_mammals
41094,7,insects
41095,14,people
41096,19,vehicles_2
41097,8,large_carnivores
41098,16,small_mammals
41099,16,small_mammals
41100,7,insects
41101,0,aquatic_mammals
41102,17,trees
41103,15,reptiles
41104,2,flowers
41105,18,vehicles_1
41106,14,people
41107,2,flowers
41108,8,large_carnivores
41109,17,trees
41110,9,large_man-made_outdoor_things
41111,10,large_natural_outdoor_scenes
41112,19,vehicles_2
41113,14,people
41114,1,fish
41115,4,fruit_and_vegetables
41116,12,medium_mammals
41117,17,trees
41118,13,non-insect_invertebrates
41119,14,people
41120,16,small_mammals
41121,1,fish
41122,3,food_containers
41123,1,fish
41124,4,fruit_and_vegetables
41125,9,large_man-made_outdoor_things
41126,8,large_carnivores
41127,19,vehicles_2
41128,8,large_carnivores
41129,5,household_electrical_devices
41130,15,reptiles
41131,4,fruit_and_vegetables
41132,19,vehicles_2
41133,6,household_furniture
41134,18,vehicles_1
41135,19,vehicles_2
41136,7,insects
41137,14,people
41138,9,large_man-made_outdoor_things
41139,8,large_carnivores
41140,19,vehicles_2
41141,1,fish
41142,19,vehicles_2
41143,19,vehicles_2
41144,18,vehicles_1
41145,11,large_omnivores_and_herbivores
41146,15,reptiles
41147,14,people
41148,9,large_man-made_outdoor_things
41149,16,small_mammals
41150,12,medium_mammals
41151,3,food_containers
41152,2,flowers
41153,8,large_carnivores
41154,12,medium_mammals
41155,18,vehicles_1
41156,14,people
41157,11,large_omnivores_and_herbivores
41158,11,large_omnivores_and_herbivores
41159,17,trees
41160,7,insects
41161,5,household_electrical_devices
41162,13,non-insect_invertebrates
41163,17,trees
41164,15,reptiles
41165,7,insects
41166,19,vehicles_2
41167,2,flowers
41168,3,food_containers
41169,16,small_mammals
41170,12,medium_mammals
41171,17,trees
41172,4,fruit_and_vegetables
41173,15,reptiles
41174,19,vehicles_2
41175,1,fish
41176,0,aquatic_mammals
41177,7,insects
41178,5,household_electrical_devices
41179,7,insects
41180,18,vehicles_1
41181,2,flowers
41182,2,flowers
41183,3,food_containers
41184,10,large_natural_outdoor_scenes
41185,5,household_electrical_devices
41186,10,large_natural_outdoor_scenes
41187,5,household_electrical_devices
41188,0,aquatic_mammals
41189,14,people
41190,15,reptiles
41191,17,trees
41192,19,vehicles_2
41193,11,large_omnivores_and_herbivores
41194,14,people
41195,13,non-insect_invertebrates
41196,5,household_electrical_devices
41197,9,large_man-made_outdoor_things
41198,12,medium_mammals
41199,9,large_man-made_outdoor_things
41200,1,fish
41201,3,food_containers
41202,13,non-insect_invertebrates
41203,11,large_omnivores_and_herbivores
41204,17,trees
41205,0,aquatic_mammals
41206,4,fruit_and_vegetables
41207,0,aquatic_mammals
41208,0,aquatic_mammals
41209,6,household_furniture
41210,5,household_electrical_devices
41211,10,large_natural_outdoor_scenes
41212,16,small_mammals
41213,7,insects
41214,17,trees
41215,18,vehicles_1
41216,0,aquatic_mammals
41217,16,small_mammals
41218,17,trees
41219,7,insects
41220,16,small_mammals
41221,2,flowers
41222,19,vehicles_2
41223,16,small_mammals
41224,12,medium_mammals
41225,2,flowers
41226,1,fish
41227,8,large_carnivores
41228,10,large_natural_outdoor_scenes
41229,16,small_mammals
41230,4,fruit_and_vegetables
41231,4,fruit_and_vegetables
41232,3,food_containers
41233,12,medium_mammals
41234,6,household_furniture
41235,6,household_furniture
41236,16,small_mammals
41237,0,aquatic_mammals
41238,0,aquatic_mammals
41239,2,flowers
41240,13,non-insect_invertebrates
41241,10,large_natural_outdoor_scenes
41242,4,fruit_and_vegetables
41243,11,large_omnivores_and_herbivores
41244,2,flowers
41245,7,insects
41246,10,large_natural_outdoor_scenes
41247,0,aquatic_mammals
41248,4,fruit_and_vegetables
41249,6,household_furniture
41250,2,flowers
41251,10,large_natural_outdoor_scenes
41252,16,small_mammals
41253,10,large_natural_outdoor_scenes
41254,4,fruit_and_vegetables
41255,15,reptiles
41256,11,large_omnivores_and_herbivores
41257,0,aquatic_mammals
41258,3,food_containers
41259,4,fruit_and_vegetables
41260,9,large_man-made_outdoor_things
41261,19,vehicles_2
41262,15,reptiles
41263,19,vehicles_2
41264,17,trees
41265,2,flowers
41266,14,people
41267,15,reptiles
41268,17,trees
41269,12,medium_mammals
41270,6,household_furniture
41271,3,food_containers
41272,6,household_furniture
41273,7,insects
41274,0,aquatic_mammals
41275,0,aquatic_mammals
41276,2,flowers
41277,19,vehicles_2
41278,13,non-insect_invertebrates
41279,1,fish
41280,8,large_carnivores
41281,3,food_containers
41282,13,non-insect_invertebrates
41283,14,people
41284,4,fruit_and_vegetables
41285,7,insects
41286,4,fruit_and_vegetables
41287,15,reptiles
41288,2,flowers
41289,0,aquatic_mammals
41290,12,medium_mammals
41291,11,large_omnivores_and_herbivores
41292,12,medium_mammals
41293,17,trees
41294,18,vehicles_1
41295,6,household_furniture
41296,3,food_containers
41297,0,aquatic_mammals
41298,1,fish
41299,8,large_carnivores
41300,17,trees
41301,5,household_electrical_devices
41302,7,insects
